product_title,product_url,image_src,product_new_price,product_old_price,product_discount_percentage,product_discount_value,product_reviews
سامسونج جالكسي نوت 10 بلس بشريحتي اتصال - 256 جيجا، 12 جيجا رام، الجيل الرابع ال تي اي، فضي,https://egypt.souq.com/eg-ar/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D9%83%D8%B3%D9%8A-%D9%86%D9%88%D8%AA-10-%D8%A8%D9%84%D8%B3-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-256-%D8%AC%D9%8A%D8%AC%D8%A7-12-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B1%D8%A7%D9%85-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D9%81%D8%B6%D9%8A-66243836/i/,https://cf3.s3.souqcdn.com/item/2019/08/07/66/24/38/36/item_L_66243836_55d115af46157.jpg,1983.9,1999.0,1.0,11.01,"['جهاز ممتاز و تسليم من سوق فوق الممتاز', 'ممتاز شكراً لسوق كوم وللبائع وتوصيل سريع أيضا', 'شيء خرافي', 'ابداع جديد من سامسونج', 'لايوجد', 'افضل جهاز اندرويد بلا منازع', 'الجهاز جيد جدا لكن تم شحنه بدون الهدية المجانية', 'جوال اصلي ورائع وتوصيل سريع', 'قمة الروعة وشكر سوق كوم علي سرعة التوصئيل', 'الهاتف اصلي', 'بائع موثوق والمنتج أصلي ١٠٠٪', 'جهاز ممتاز وتوصيل فى الموعد', 'بسبب عدم وصول كامل الهدايا مع الجهاز', 'ممتاز', 'اكثر من ممتاز ويتفوق على اى موبايل اخر وامكانيات لا يتخيلها الا من يمتلك هذا الموبايل', 'ممتاز', 'جهاز خارررررق', 'غني عن التعريف', 'رائع ومنتج أصلى 100%', 'ممتاز جدا', 'جهاز رائع', 'موبايل جبار وإمكانياته عالية وكاميرا خرافه ولكن بطاريته ضعيفه ولا تناسب مكوناته واكسسواراته مش موجودة', 'ممتاز', 'متميز جدا', 'موبايل ممتاز', 'ممتاز', 'ممتاز جدا', 'ممتاز', 'رائع', 'ممتاز', 'واحد من افضل الاجهزة الذكية ان لم يكن الافضل', 'تمام', 'الحمدلله التليفون ممتاز جدا جدا شكرا سوق', 'ممتاز']"
هاتف ابل ايفون 11 مع فيس تايم بشريحة واحدة وشريحة الكترونية - ذاكرة تخزين 64 جيجا، ذاكرة وصول عشوائية 4 جيجا، شبكة ال تي اي من الجيل الرابع - ارجواني,https://egypt.souq.com/eg-ar/%D9%87%D8%A7%D8%AA%D9%81-%D8%A7%D8%A8%D9%84-%D8%A7%D9%8A%D9%81%D9%88%D9%86-11-%D9%85%D8%B9-%D9%81%D9%8A%D8%B3-%D8%AA%D8%A7%D9%8A%D9%85-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9-%D9%88%D8%A7%D8%AD%D8%AF%D8%A9-%D9%88%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%AA%D8%AE%D8%B2%D9%8A%D9%86-64-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D9%88%D8%B5%D9%88%D9%84-%D8%B9%D8%B4%D9%88%D8%A7%D8%A6%D9%8A%D8%A9-4-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A7%D8%B1%D8%AC%D9%88%D8%A7%D9%86%D9%8A-68312948/i/,https://cf1.s3.souqcdn.com/item/2019/09/12/68/31/29/48/item_L_68312948_63bd51c18418a.jpg,1983.9,1999.0,1.0,0.0,"['جهاز رائع', 'ممتاز', 'جهاز ما يحتاج تقييم', 'توصيل سريع وسعر ممتاز', 'السلام عليكم ورحمة الله وبركاته لقد تم إيصال الجوال الايفون ولم تصلني الشريحة الإلكترونية أرجو الإفادة', 'ممتاز والتوصيل مره سريع', 'كل شئ يجنن تغليف ممتاز توصيل سريع سعر رائع شكرا سوق', 'شكرا السعر وربي ببلاش كمان وصل سريع', 'المنتج أصلي وسعره منافس وأقل من التطبيقات الأخرى المنتج أصلي وسعره منافس وأقل من التطبيقات الأخرى المنتج أصلي وسعره منافس وأقل من التطبيقات الأخرى', 'لا يوجد', 'يعطيهم العافيه الجهاز وصل سليم وممتاز', 'ممتاز جدا', 'مطابق للمواصفات و سرعه فى التوصيل', 'مثل ما هو مكتوب والتوصيل في الموعد', 'جميييييل', 'ممتاز والسعر كويس', 'رائع', 'صراحة كنت خايفة يطلع مو اصلي لكن الحمدلله طلع اصلي١٠٠٪\u061c والسعر منافس جدا', 'جميل', 'ممتاز', 'هاتف جميل وأنيق', 'صراحه جوده فاشله جدا', 'منتج اصلي وتوصيل رائع', 'جميل جدا انصح به', 'ممتاز', 'ممتاز جدا وسرعه بخدمة الشحن', 'شكرا لسوق ع السعر الرايع', 'المنتج اصلي ولا يوجد اي ملاحظات وتم توصيله بسرعة شكراً', 'ممتاز', 'الجهاز معروف والتوصيل في الموعد شكراً لكم', 'السعر كان جداً جميل ، التوصيل سريع', 'السعر رائع والتوصيل سريع جدا', 'وصل تاني يوم من الطلب شكرا سوق']"
سامسونج جالاكسي A20s بشريحتين اتصال - شاشة 6.5 بوصة، 32 جيجابايت، رام 3 جيجابايت، شبكة الجيل الرابع ال تي اي - ازرق,https://egypt.souq.com/eg-ar/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D8%A7%D9%83%D8%B3%D9%8A-a20s-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%B4%D8%A7%D8%B4%D8%A9-6-5-%D8%A8%D9%88%D8%B5%D8%A9-32-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%B1%D8%A7%D9%85-3-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D8%A7%D8%B2%D8%B1%D9%82-76754370/i/,https://cf1.s3.souqcdn.com/item/2019/10/16/76/75/43/70/item_L_76754370_a63e88c053edf.jpg,1983.9,1999.0,1.0,74.0,"['جميل جدا', 'ممتازة شكرا سوق', 'جيد جداً شكراً سوق', 'تليفون ممتاز بصراحة', 'مناسب بالنسبه للسعر تحت التجربه', 'منتج قيم و بسعر ممتاز مقارنة`` بامكانياته و خامته', 'منتج جميل جدا ولكن يحتاج الى زياده السعه التخزينيه كما يبدو لي ان الغلاف يتسخ من طبعه الاصبع', 'كل ما فيه إيجابي ورائع', 'سعته التخزينية تحتاج زيادة', 'جهاز محترم جدااا', 'منتج رائع جدا', 'رائع جدا وسعر جميل', 'لا يوجد', 'ممتازه', 'جميل وحالته كويسة', 'جيد جدا بالنسبة للسعر', 'منتج ممتاز وتوصيل سريع', 'ممتاز']"
هاتف ابل ايفون 11 برو ماكس مع فيس تايم بشريحة واحدة وشريحة الكترونية - ذاكرة تخزين 256 جيجا، ذاكرة وصول عشوائية 4 جيجا، شبكة ال تي اي من الجيل الرابع - اخضر غامق,https://egypt.souq.com/eg-ar/%D9%87%D8%A7%D8%AA%D9%81-%D8%A7%D8%A8%D9%84-%D8%A7%D9%8A%D9%81%D9%88%D9%86-11-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-%D9%85%D8%B9-%D9%81%D9%8A%D8%B3-%D8%AA%D8%A7%D9%8A%D9%85-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9-%D9%88%D8%A7%D8%AD%D8%AF%D8%A9-%D9%88%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%AA%D8%AE%D8%B2%D9%8A%D9%86-256-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D9%88%D8%B5%D9%88%D9%84-%D8%B9%D8%B4%D9%88%D8%A7%D8%A6%D9%8A%D8%A9-4-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A7%D8%AE%D8%B6%D8%B1-%D8%BA%D8%A7%D9%85%D9%82-68315146/i/,https://cf4.s3.souqcdn.com/item/2019/09/12/68/31/51/46/item_L_68315146_d134062fccfa3.jpg,1983.9,1999.0,1.0,211.0,"['السعر غالي جدا عن المتاجر الأخرى وانصح تنزيل السعر ليتم شراءه بكثره . سوق كوم متجر ممتاز وغريبه منه السعر المبالغ فيه .', 'جهاز ممتاز', 'السعر غالي جدا', 'ممتاز', 'الكاميرا بطلة', 'ممتاز', 'وصل سريع وبجوده عاليه', 'ممتاز', 'هاتف هو الاجمل', 'جيد جدا', 'مافيه شي زيادة غير الكاميرا واللون', 'ممتاز والتوصيل سريع', 'جدا راضي بس ليه ماتعطون نقاط او قسائم للمبالغ الي كذا', 'ممتاز', 'ممتاز', 'كما في الوصف', 'في اسرع وقت و افضل جوده', 'جيدا جدا', 'ممتاز', 'ممتاز يعطيك العافيه منتج اصلي وجيد وسرعه في التوصيل', 'المنتج رائع وصل بوقت قياسي مطابق للمواصفات تماما انصح فيه وبشده', 'ممتاز فقط السعر عالي شويه', 'اختيار موفق', 'ممتاز', 'جميل', 'ممتاز', 'جميل ولونه حلو اوي', 'سعر رائع', 'الجهاز ممتاز ومافيه اي مشاكل وسوق كوم وصلت الجهاز اليوم الثاني من الطلب والي يقول السعر غالي سوق كوم مالها دخل هذا السعر من ابل وتقييم يكون على حسب الجوده الي قدمتها سوق كوم', 'ايش ضمان الجهاز ا.', 'ممتاز لكن تأخر على ما وصلني أصلي ونفس الوصف']"
هاتف ابل ايفون 11 مع فيس تايم - ذاكرة تخزين 128 جيجا، ذاكرة وصول عشوائية 4 جيجا، شبكة ال تي اي من الجيل الرابع، اسود - شريحة اتصال و شريحة الكترونية,https://egypt.souq.com/eg-ar/%D9%87%D8%A7%D8%AA%D9%81-%D8%A7%D8%A8%D9%84-%D8%A7%D9%8A%D9%81%D9%88%D9%86-11-%D9%85%D8%B9-%D9%81%D9%8A%D8%B3-%D8%AA%D8%A7%D9%8A%D9%85-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%AA%D8%AE%D8%B2%D9%8A%D9%86-128-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D9%88%D8%B5%D9%88%D9%84-%D8%B9%D8%B4%D9%88%D8%A7%D8%A6%D9%8A%D8%A9-4-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A7%D8%B3%D9%88%D8%AF-%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D9%88-%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-68312946/i/,https://cf5.s3.souqcdn.com/item/2019/09/12/68/31/29/46/item_L_68312946_2daabcaa60726.jpg,1983.9,1999.0,1.0,149.66,"['جيد جدا', 'منتج رائع', 'سرعه فى التوصيل', 'جميل', 'منتج محترم وقيم وممتاز من شركة ابل وحجم تخزين داخلى جيد وعملى', 'منتج محترم من شركة محترمة سريع وامكانياته مذهلة', 'لايوجد', 'جميل', 'ممتاز جدا', 'ممتاز جدا وسعره جيد', 'لا يوجد', 'منتج سيئ جدا', 'سيء جدا', 'حقيقة ....عروض سوق. كوم لا مثيل لها', 'رائع', 'لاتوجد', 'جهاز ممتاز من حيث المواصفات والسعر وانصح الجميع بهذا المنتج', 'ممتاز', 'لا يوجد', 'ممتاز جدا والشحن سريع', 'جميل جدا', 'جهاز جميل', 'حلوكتير', 'رائع', 'كفاءة البطارية سيئة', 'خدمة وتسوق جداً رائع', 'ممتاز وسعر كويس', 'ممتاز', 'منتج ممتاز', 'ممتاز', 'هاتف اصلى رائع', 'كويس', 'الجهاز لا يستحق واشكر البائع على سرعة التسليم', 'منتج رائع وجميل والمندوب متعاون', 'جميل وسعر مناسب', 'رائع', 'مرك حبيته يعطيكم العافية توصيل سريع وكلشي حلو', 'ممتاز جدا', 'ممتاز', 'رائع', 'علامة ابل هي علامة تجارية دالة علي جودة المنتج و متانته و لكن يعيب المنتج الذي اشتريته هو انه ضمان دولي ليس له قيمة و ليس له ضمان الوكيل المحلي', 'المتانة', 'الضمان الدولي و ليس ضمان الوكيل المحلي', 'المنتج ممتاز نفس اللي تم اختياره وكذلك سرعة التوصيل', 'ممتاز نفس الطلب', 'السعر جيد جداً و المنتج يعمل بالصورة المطلوبة', 'ممتاز', 'لايوجد', 'ممتاز وسرعه في التوصيل', 'جيد وجميل الشكل', 'جميلل ومريحة الإستخدام', 'رائع', 'منتج اصلي ووصل خلال يومين', 'جميل جداً', 'ممتازه', 'جيد', 'انصح به', 'سرعة توصيل تعامل راقي ومنتج حسب المواصفات', 'لايوجد', 'جوال ايفون 6s بغني عن التعريف اشكر البائع علي المصداقية وشكرا سوق كوم علي الاسعار وتغليف السلع وخدمة التوصيل السريعة good', 'جميل جداً', 'أمن', 'عملي', 'شريحة واحده', 'رائع', 'رائع', 'لايوجد', 'ممتاز', 'راض تماما', 'منتج ممتاز', 'ممتاز جدا', 'الجوال بطاريته تفضى بسرعه وتسارع في عداد البطارية بالنزول', 'منتج قيم جدا و ممتاز و مطابق للمواصفات', 'ممتاز', 'لايوجد', 'ممتاز', 'ممتاز وعملي', 'جيد جدا', 'الجهاز ممتاز حسب المواصفات شكرا للبائع', 'جيد جدا', 'هاتف رائع', 'رائع', 'لا توجد', 'السعر ممتاز واداء الجهاز معروف', 'تحفه سعره', '..', 'ممتاز', 'اصلي ١٠٠٪']"
سامسونج جالكسي نوت 10 بلس بشريحتي اتصال - 256 جيجا، 12 جيجا رام، الجيل الرابع ال تي اي، اسود,https://egypt.souq.com/eg-ar/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D9%83%D8%B3%D9%8A-%D9%86%D9%88%D8%AA-10-%D8%A8%D9%84%D8%B3-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-256-%D8%AC%D9%8A%D8%AC%D8%A7-12-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B1%D8%A7%D9%85-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D8%A7%D8%B3%D9%88%D8%AF-66243802/i/,https://cf5.s3.souqcdn.com/item/2019/08/07/66/24/38/02/item_L_66243802_b4bc2ed86aa24.jpg,1983.9,1999.0,1.0,0.0,"['افضل كاميرا و شاشة وصوت ما شاء الله ممتاز رائع', 'جهاز فخم من كل النواحي والتوصيل سريع', 'فوق الممتاز', 'فوق الممتاز', 'جهاز رائع و انصح الجميع بشرائه', 'الرام عالي و شاشة رائعة وبصمة بصراحة افضل جهاز', 'غير متوفر في كل الدول', 'شيء خرافي', 'ابداع جديد من سامسونج', 'لايوجد', 'البطارية تفرغ بعد 7 ساعات من الاستخدام', 'ممتاز بكل المقاييس شكرا سوق كوم', 'جبار و شكرا سوق على المصداقية', 'الجهاز معاد تغليفه ولبس جديد', 'روعه', 'جيدا جدا جهاز ممتاز', 'اكثر من رائع', 'مميز وتستاهل سعره.....................................', 'احسن جهاز اقتنيه', 'مافيه', 'ممتاز', 'جهاز متميز جدا يستحق لقب أفضل جوال لعام 2019', 'انصح بالهاتف كجودة وضوح للشاشه ودقة التصوير ومميزات القلم وايضا اهم ميزة في هذا الاصدار الا وهو البطاريه جدا رائعه السعر في سوق كوم منافس جدا والتوصيل سريع', 'هاتف ممتاز وبمميزات جدا رائعه', 'قد يكون كبير الحجم بعض الشيء', 'ممتاز', 'ممتاز', 'سرعه التوصيل والجهاز اصلي شكرا سوق كوم', 'ممتاز', 'احلى موبيل', 'افضل تليفون اندرويد حتى الان', 'الموبيل جيد جدا']"
سامسونج جالكسي نوت 10 لايت بشريحتي اتصال - 128 جيجا، رام 8 جيجا، شبكة الجيل الرابع ال تي اي، اسود,https://egypt.souq.com/eg-ar/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D9%83%D8%B3%D9%8A-%D9%86%D9%88%D8%AA-10-%D9%84%D8%A7%D9%8A%D8%AA-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-128-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B1%D8%A7%D9%85-8-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D8%A7%D8%B3%D9%88%D8%AF-106861012/i/,https://cf2.s3.souqcdn.com/item/2020/01/21/10/68/61/01/2/item_L_106861012_eb79325470f99.jpg,1983.9,1999.0,1.0,0.0,[]
هاتف ابل ايفون 11 برو ماكس مع فيس تايم بشريحة واحدة وشريحة الكترونية - ذاكرة تخزين 64 جيجا، ذاكرة وصول عشوائية 4 جيجا، شبكة ال تي اي من الجيل الرابع - ذهبي,https://egypt.souq.com/eg-ar/%D9%87%D8%A7%D8%AA%D9%81-%D8%A7%D8%A8%D9%84-%D8%A7%D9%8A%D9%81%D9%88%D9%86-11-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-%D9%85%D8%B9-%D9%81%D9%8A%D8%B3-%D8%AA%D8%A7%D9%8A%D9%85-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9-%D9%88%D8%A7%D8%AD%D8%AF%D8%A9-%D9%88%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%AA%D8%AE%D8%B2%D9%8A%D9%86-64-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D9%88%D8%B5%D9%88%D9%84-%D8%B9%D8%B4%D9%88%D8%A7%D8%A6%D9%8A%D8%A9-4-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%B0%D9%87%D8%A8%D9%8A-68315145/i/,https://cf2.s3.souqcdn.com/item/2019/09/12/68/31/51/45/item_L_68315145_e40b5f1a6d617.jpg,1983.9,1999.0,1.0,0.01,"['اجمل ايفون', 'منتج اكثر من رائع', 'جهاز ممتاز ولكن السعر مبالغ فيه', 'سريع جدا وحجم الشاشة ممتاز', 'مازال بعض البرامج لاتدعم الشاشة السعر مبالغ فيه', 'منتج ممتاز والتوصل من قبل المندوب رائع والتعامل ذوق راقي', 'ممتاز جدا', 'المنتج 10/10 بس تغليف سوق كوم سيء جدا جدا الجوال يتحرك داخل الكرتون مافي اسفنج ولا اكياس هوائية', 'الجهاز تحفة تقنية وجميل جدا', 'سعره مبالغ فيه بشكل كبير جدا اذا مو مستعجل عليه انتظر يرخص او خذ xs', 'الجهاز الاصلي سرعة في التوصيل', 'ممتاز', 'ممتاز', 'السعر المرتفع', 'كنت متخوف في البداية بحكم اول مرة اشتري جوال عن طريق موقع ولكن كانو عند حسن ظني والضمان مشمول من الوكيل حاسبات العرب لكن لمدة سنة وحدة', 'جهاز لا جدال ولا خلاف على جماله و روعته.', 'المنتج جميل والخدمة رائعة . شكرا للبائع وموقع سوق. تحياتي', 'جهاز ممتاز وماعليه كلام ووصل قبل موعده اشكر سوق كوم على سرعة استجابتهم', 'ممتاز', 'ما يحتاج وصف لمنتجات ابل فوق الوصف كالعادة.', 'الجهاز مواصفاته رائعة وسريع جدا', 'نفس الاسعار الخارجيه ليش اشتري من الموقع المفروض الموقع ارحص من المحلات الخارجيه عشان نشتري بس كده السعر نفسه', 'السعر', 'السعر', 'رائع وتعامل جداً راقي وصل قبل الموعد ب٣ ايام سرعه توصيل يستحق ٥ نجوم', 'المظهر المميزات', 'المظهر المميزات', 'لا سوجد', 'جهاز رائع ومصداقيه في التعامل', 'تعامل ذوق ورائع اقل من ٢٤ ساعه ووصلني', 'سعر ممتاز وجوده ممتازه', 'ممتاز جدا وسعر مناسب انصح به', 'ممتاز جدا', 'ممتاااز', 'جهاز ممتاز وحسب المواصفات وتغليف ممتاز من سوق كوم', 'السلعه رائعه و التوصيل ممتاز و سريع شكرا سوق .', 'سعر مناسب و جوده عاليه و توصيل سريع', 'لا يوجد', 'الجهاز رااااائع انا اشتريته منذ اربعه اشهر ممتاز جدا في كل شئ وأصلي تم اختباره على موقع أبل قبل تشغيله وبعد تشغيله شكرا سوق كوم', 'ممتاز', 'ممتاز وأصلي وتوصيل سريع', 'ممتاز', 'الجهاز رائع ويعمل بشكل جيد وخدمة التوصيل متميزه كما جرت العادة مع سوق', 'فخم بس التغليف لايوجد به عنايه', 'جهاز جديد .. غير معاد تصنيعه .. بسعر اقل من السوق ب ٥٠٠ ريال على الاقل', 'ممتاز', 'كما في الوصف', 'السرعة في التوصيل الجوال ممتاز سعر منافس في مصر شكرا للخدمة', 'تغليف أو كرتون الشحن كان سيء ، الجهاز يتحرك جواته ، عدا ذلك كل شيء ممتاز والسعر ممتاز', 'اعجب اختي', 'جدا روعه وحلو وجاني سليم ولله الحمد', 'عرض ممتاز وتم التوصيل في وقت قياسي شكرا', 'سرعة وصول المنتج وجودته', 'روعه بجد وسرعه التوصيل شكرا سوق دوت كوم', 'نفس المنتج المعروض', 'سعره ممتاز أصلي', 'أصلي', 'لا يوجد', 'مثل المواصفات المعروضة', 'ممتاز', 'ممتاز', 'شكرا', 'المنتج اصلى', 'متميز', 'ممتاز جدا. توصيل سريع', 'مشاء الله الجهاز رائع صح غالي بس الغالي ثمنه فيه', 'رائع جدا من شاشة وبطارية تدوم يوم كامل للاستخدام المتوسط وأيضا النظام سلس جدا', 'السعر', 'رائع جدا وتوصيل ممتاز سريع قبلها بيومين والجهاز اصلي من ابل والكرتونه مقفوله ولكن كيفية استخدام الضمان؟', 'اصلي', 'منتجات ابل اكيد الافضل', 'ممتاز والوصول يوم الجمعة حبيتوا مره الله يجزاكم كل خير دائما تعاملهم ذوووق وبمحبه .....................', 'رائع كل شيء', '..', 'جهاز جديد بغلاف المصنع', '100% original', '100% Authentic', 'مافي فرق كبير بينه وبين ال 7 plus']"
سامسونج جالكسي نوت 10 لايت بشريحتي اتصال - 128 جيجا، رام 8 جيجا، شبكة الجيل الرابع ال تي اي، احمر,https://egypt.souq.com/eg-ar/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D9%83%D8%B3%D9%8A-%D9%86%D9%88%D8%AA-10-%D9%84%D8%A7%D9%8A%D8%AA-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-128-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B1%D8%A7%D9%85-8-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%B4%D8%A8%D9%83%D8%A9-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A7%D9%84-%D8%AA%D9%8A-%D8%A7%D9%8A-%D8%A7%D8%AD%D9%85%D8%B1-106860813/i/,https://cf1.s3.souqcdn.com/item/2020/01/21/10/68/60/81/3/item_L_106860813_65b5a67781c59.jpg,1983.9,1999.0,1.0,0.0,"['منتج معروف جداا ورائع', 'رائع جداا', 'لايوجد']"
